Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,TotalSpend,Family_Size,Customer_Tenure_Days,Log_TotalSpend,Accepted_Total,Cluster_KMeans,Cluster_Hier,Cluster_DBSCAN,Cluster_GMM,Cluster_KMeans_Label
Graduation,Married,21355.0,1.0,0.0,2013-08-20,5.0,5.0,13.0,14.0,0.0,5.0,31.0,2.0,2.0,1.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1,40.0,68.0,2.0,4516.0,4.23410650459726,1.0,1,0,0,0,Low Value
Master,Together,57420.0,0.0,1.0,2013-06-25,22.0,280.0,0.0,18.0,0.0,0.0,24.0,3.0,5.0,1.0,6.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,0,54.0,322.0,2.0,4572.0,5.777652323222656,1.0,1,1,-1,0,Low Value
Master,Together,49736.0,0.0,1.0,2013-04-01,39.0,187.0,5.0,65.0,26.0,20.0,14.0,2.0,4.0,2.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,55.0,317.0,2.0,4657.0,5.762051382780177,0.0,1,1,-1,0,Low Value
Master,Divorced,46390.0,0.0,1.0,2014-05-05,56.0,95.0,14.0,64.0,2.0,9.0,38.0,1.0,4.0,2.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,70.0,222.0,2.0,4258.0,5.407171771460119,0.0,1,1,-1,0,Low Value
2n Cycle,Together,54342.0,1.0,1.0,2013-07-03,74.0,84.0,10.0,34.0,11.0,10.0,28.0,4.0,3.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,69.0,177.0,3.0,4564.0,5.181783550292085,0.0,1,0,-1,0,Low Value
Graduation,Together,53977.0,1.0,1.0,2012-09-03,87.0,19.0,4.0,12.0,2.0,2.0,6.0,1.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,67.0,45.0,3.0,4867.0,3.828641396489095,0.0,1,0,-1,0,Low Value
2n Cycle,Single,48668.5,1.0,1.0,2014-01-12,49.0,5.0,1.0,9.0,2.0,0.0,4.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,61.0,21.0,3.0,4371.0,3.091042453358316,0.0,1,0,-1,0,Low Value
Graduation,Married,20895.0,1.0,0.0,2012-10-06,24.0,18.0,3.0,17.0,3.0,0.0,4.0,1.0,2.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,52.0,45.0,2.0,4834.0,3.828641396489095,0.0,1,0,0,0,Low Value
Graduation,Married,92344.0,0.0,0.0,2014-01-15,9.0,992.0,24.0,694.0,51.0,19.0,119.0,0.0,5.0,10.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,11.0,0,77.0,1899.0,1.0,4368.0,7.549609165154532,2.0,0,1,-1,1,High Value
PhD,Together,56756.0,1.0,0.0,2014-03-02,17.0,25.0,1.0,13.0,0.0,0.0,3.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,53.0,42.0,2.0,4322.0,3.7612001156935624,0.0,1,0,-1,0,Low Value
2n Cycle,Together,26907.0,1.0,1.0,2013-08-20,10.0,9.0,1.0,7.0,0.0,3.0,2.0,2.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,49.0,22.0,3.0,4516.0,3.1354942159291497,0.0,1,0,-1,0,Low Value
Graduation,Together,44964.0,1.0,1.0,2012-12-16,35.0,19.0,1.0,17.0,2.0,0.0,2.0,1.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,45.0,41.0,3.0,4763.0,3.7376696182833684,0.0,1,0,-1,0,Low Value
Graduation,Together,75507.0,0.0,0.0,2014-05-02,56.0,709.0,93.0,374.0,104.0,80.0,80.0,1.0,8.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,46.0,1440.0,1.0,4261.0,7.273092595999522,0.0,0,1,-1,1,High Value
Master,Married,53761.0,1.0,1.0,2013-10-11,7.0,158.0,0.0,76.0,13.0,7.0,71.0,6.0,4.0,4.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,53.0,325.0,3.0,4464.0,5.786897381366708,0.0,1,0,-1,1,Low Value
Graduation,Together,22682.0,1.0,0.0,2013-10-03,51.0,10.0,14.0,29.0,4.0,2.0,36.0,3.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,52.0,95.0,2.0,4472.0,4.564348191467836,0.0,1,0,-1,0,Low Value
PhD,Together,38887.0,1.0,0.0,2014-03-02,17.0,25.0,1.0,13.0,0.0,0.0,3.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,53.0,42.0,2.0,4322.0,3.7612001156935624,0.0,1,0,-1,0,Low Value
2n Cycle,Single,41658.0,1.0,1.0,2012-11-09,30.0,8.0,4.0,12.0,15.0,4.0,29.0,2.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,50.0,72.0,3.0,4800.0,4.290459441148391,0.0,1,0,-1,0,Low Value
PhD,Married,29791.0,1.0,0.0,2014-05-15,21.0,14.0,0.0,6.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,53.0,20.0,2.0,4248.0,3.044522437723423,0.0,1,0,-1,0,Low Value
Master,Married,63915.0,0.0,2.0,2013-07-30,2.0,622.0,7.0,115.0,30.0,0.0,15.0,2.0,6.0,3.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,69.0,789.0,3.0,4537.0,6.672032945461067,0.0,0,1,-1,1,High Value
Graduation,Divorced,39996.0,1.0,1.0,2014-05-22,85.0,11.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,51.0,15.0,3.0,4241.0,2.772588722239781,0.0,1,0,-1,0,Low Value
Graduation,Divorced,26759.0,1.0,0.0,2014-02-07,65.0,25.0,3.0,16.0,8.0,5.0,2.0,2.0,2.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,53.0,59.0,2.0,4345.0,4.0943445622221,0.0,1,0,0,0,Low Value
Master,Divorced,63841.0,0.0,1.0,2013-04-21,64.0,635.0,15.0,100.0,20.0,7.0,131.0,1.0,9.0,3.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,57.0,908.0,2.0,4637.0,6.812345094177479,0.0,0,1,-1,1,High Value
PhD,Married,51039.0,1.0,1.0,2012-12-10,11.0,100.0,64.0,79.0,65.0,0.0,109.0,2.0,6.0,2.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,56.0,417.0,3.0,4769.0,6.035481432524756,0.0,1,0,-1,1,Low Value
Graduation,Married,60544.0,1.0,1.0,2012-08-25,92.0,201.0,2.0,43.0,3.0,5.0,35.0,4.0,5.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,64.0,289.0,3.0,4876.0,5.66988092298052,0.0,1,0,-1,0,Low Value
Graduation,Married,65685.0,0.0,1.0,2014-03-29,54.0,642.0,14.0,49.0,0.0,7.0,57.0,1.0,9.0,2.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,53.0,769.0,2.0,4295.0,6.646390514847729,0.0,0,1,-1,1,High Value
Graduation,Married,37716.0,0.0,1.0,2014-04-21,4.0,97.0,1.0,41.0,6.0,2.0,41.0,2.0,4.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,72.0,188.0,2.0,4272.0,5.241747015059643,0.0,1,1,-1,0,Low Value
Graduation,Single,36864.0,0.0,1.0,2012-08-13,53.0,204.0,5.0,39.0,17.0,0.0,89.0,3.0,5.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1,68.0,354.0,2.0,4888.0,5.872117789475416,0.0,1,1,-1,0,Low Value
Master,Married,44511.0,1.0,0.0,2012-10-12,39.0,513.0,7.0,133.0,46.0,14.0,14.0,6.0,8.0,4.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,55.0,727.0,2.0,4828.0,6.590301048196686,0.0,0,1,-1,1,High Value
PhD,Married,36947.0,1.0,1.0,2012-08-07,49.0,88.0,3.0,21.0,4.0,1.0,29.0,4.0,3.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,58.0,146.0,3.0,4894.0,4.990432586778736,0.0,1,0,-1,0,Low Value
Master,Together,47352.0,0.0,1.0,2013-04-11,70.0,172.0,12.0,112.0,8.0,0.0,15.0,4.0,6.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,74.0,319.0,2.0,4647.0,5.768320995793772,0.0,1,1,-1,0,Low Value
Master,Married,67087.0,0.0,1.0,2013-12-17,40.0,329.0,35.0,222.0,130.0,35.0,43.0,2.0,7.0,5.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,72.0,794.0,2.0,4397.0,6.678342114654332,0.0,0,1,-1,1,High Value
Graduation,Married,57045.0,0.0,1.0,2012-09-08,40.0,296.0,13.0,104.0,11.0,13.0,17.0,3.0,4.0,2.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,75.0,454.0,2.0,4862.0,6.12029741895095,0.0,0,1,-1,1,High Value
PhD,Divorced,36957.0,1.0,1.0,2012-09-06,43.0,100.0,2.0,16.0,2.0,1.0,31.0,4.0,3.0,2.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1,72.0,152.0,3.0,4864.0,5.030437921392435,0.0,1,0,-1,0,Low Value
PhD,Married,69389.0,0.0,1.0,2012-09-28,17.0,422.0,7.0,238.0,69.0,46.0,15.0,1.0,7.0,2.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,48.0,797.0,2.0,4842.0,6.682108597449809,0.0,0,1,-1,1,High Value
Graduation,Married,80134.0,1.0,0.0,2013-05-20,40.0,1218.0,16.0,272.0,104.0,0.0,80.0,2.0,5.0,3.0,6.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,11.0,1,53.0,1690.0,2.0,4608.0,7.43307534889858,3.0,0,1,-1,1,High Value
Master,Married,43142.0,1.0,1.0,2014-02-18,84.0,5.0,1.0,7.0,2.0,1.0,4.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,56.0,20.0,3.0,4334.0,3.044522437723423,0.0,1,0,-1,0,Low Value
Graduation,Married,80589.0,0.0,0.0,2014-01-22,25.0,507.0,93.0,520.0,242.0,40.0,26.0,1.0,5.0,10.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,1,81.0,1428.0,1.0,4361.0,7.264730177929867,1.0,0,1,-1,1,High Value
Graduation,Single,34412.0,1.0,0.0,2013-02-13,62.0,52.0,12.0,50.0,4.0,36.0,55.0,3.0,5.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,35.0,209.0,2.0,4704.0,5.3471075307174685,0.0,1,1,-1,0,Low Value
Graduation,Single,57537.0,1.0,0.0,2013-06-10,83.0,191.0,56.0,139.0,51.0,8.0,100.0,4.0,4.0,3.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,46.0,545.0,2.0,4587.0,6.302618975744905,0.0,0,1,-1,1,High Value
Basic,Together,22634.0,0.0,0.0,2013-01-16,47.0,2.0,23.0,11.0,8.0,6.0,46.0,1.0,2.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,59.0,96.0,1.0,4732.0,4.574710978503383,0.0,1,0,-1,0,Low Value
Graduation,Together,51315.0,0.0,0.0,2014-02-23,45.0,68.0,28.0,39.0,16.0,30.0,41.0,1.0,2.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,77.0,222.0,1.0,4329.0,5.407171771460119,0.0,1,1,-1,0,Low Value
Graduation,Married,36026.0,2.0,1.0,2014-03-16,34.0,20.0,4.0,10.0,6.0,4.0,17.0,2.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,53.0,61.0,4.0,4308.0,4.127134385045092,0.0,1,0,-1,0,Low Value
Graduation,Married,24639.0,1.0,1.0,2014-01-28,3.0,20.0,3.0,16.0,0.0,4.0,1.0,3.0,2.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,52.0,44.0,3.0,4355.0,3.8066624897703196,0.0,1,0,-1,0,Low Value
PhD,Together,34578.0,2.0,1.0,2014-04-11,1.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,53.0,8.0,4.0,4282.0,2.1972245773362196,0.0,1,0,-1,0,Low Value
2n Cycle,Single,65704.0,0.0,0.0,2013-10-13,18.0,279.0,172.0,74.0,38.0,8.0,246.0,1.0,2.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,53.0,817.0,1.0,4462.0,6.706862336602747,0.0,0,1,-1,1,High Value
Graduation,Single,63810.0,0.0,1.0,2012-11-11,45.0,977.0,12.0,253.0,16.0,12.0,101.0,4.0,4.0,3.0,12.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,0,59.0,1371.0,2.0,4798.0,7.22402480828583,1.0,0,1,-1,1,High Value
PhD,Together,54132.0,0.0,1.0,2014-02-16,81.0,30.0,1.0,8.0,0.0,0.0,3.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,56.0,42.0,2.0,4336.0,3.7612001156935624,0.0,1,0,-1,0,Low Value
Graduation,Married,18690.0,0.0,0.0,2012-12-28,77.0,6.0,1.0,7.0,23.0,4.0,19.0,1.0,1.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,66.0,60.0,1.0,4751.0,4.110873864173311,0.0,1,0,-1,0,Low Value
Graduation,Married,28164.0,1.0,0.0,2013-05-04,23.0,3.0,18.0,26.0,11.0,8.0,12.0,3.0,2.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,55.0,78.0,2.0,4624.0,4.3694478524670215,0.0,1,0,0,0,Low Value
PhD,Married,34596.0,1.0,0.0,2013-04-13,48.0,14.0,0.0,2.0,0.0,0.0,7.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,51.0,23.0,2.0,4645.0,3.1780538303479458,0.0,1,0,-1,0,Low Value
PhD,Married,43269.0,1.0,0.0,2013-09-16,61.0,10.0,1.0,7.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,53.0,19.0,2.0,4489.0,2.995732273553991,0.0,1,0,-1,0,Low Value
2n Cycle,Single,38741.0,1.0,1.0,2014-03-30,60.0,7.0,10.0,17.0,8.0,6.0,13.0,2.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,67.0,61.0,3.0,4294.0,4.127134385045092,0.0,1,0,-1,0,Low Value
Graduation,Single,31907.0,0.0,0.0,2013-03-04,75.0,33.0,87.0,64.0,175.0,16.0,74.0,1.0,6.0,1.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,53.0,449.0,1.0,4685.0,6.1092475827643655,0.0,1,1,-1,1,Low Value
Master,Married,27100.0,1.0,0.0,2013-04-05,64.0,12.0,0.0,13.0,2.0,0.0,10.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,42.0,37.0,2.0,4653.0,3.6375861597263857,0.0,1,0,-1,0,Low Value
2n Cycle,Divorced,31163.0,1.0,0.0,2014-02-13,54.0,2.0,3.0,10.0,11.0,2.0,10.0,1.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,52.0,38.0,2.0,4339.0,3.6635616461296463,0.0,1,0,-1,0,Low Value
Graduation,Married,92533.0,0.0,0.0,2013-12-19,84.0,693.0,21.0,118.0,110.0,147.0,42.0,1.0,6.0,5.0,11.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,11.0,0,40.0,1131.0,1.0,4395.0,7.0317412587631285,2.0,0,1,-1,1,High Value
Graduation,Single,34853.0,1.0,1.0,2013-12-23,75.0,9.0,3.0,15.0,2.0,3.0,2.0,2.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,52.0,34.0,3.0,4391.0,3.5553480614894135,0.0,1,0,-1,0,Low Value
Graduation,Divorced,70844.0,1.0,1.0,2013-10-30,16.0,129.0,26.0,67.0,3.0,67.0,2.0,5.0,6.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,58.0,294.0,3.0,4445.0,5.68697535633982,0.0,1,1,-1,0,Low Value
2n Cycle,Married,31086.0,1.0,1.0,2013-05-04,79.0,16.0,2.0,11.0,3.0,0.0,16.0,2.0,1.0,1.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,46.0,48.0,3.0,4624.0,3.8918202981106265,1.0,1,0,-1,0,Low Value
Graduation,Married,60544.0,1.0,1.0,2012-08-25,92.0,201.0,2.0,43.0,3.0,5.0,35.0,4.0,5.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,64.0,289.0,3.0,4876.0,5.66988092298052,0.0,1,0,-1,0,Low Value
2n Cycle,Together,20491.0,0.0,0.0,2013-01-25,16.0,5.0,4.0,5.0,4.0,2.0,10.0,1.0,0.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,39.0,30.0,1.0,4723.0,3.4339872044851463,0.0,1,0,-1,0,Low Value
Graduation,Married,42523.0,0.0,0.0,2014-04-23,96.0,14.0,36.0,11.0,3.0,26.0,35.0,1.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,61.0,125.0,1.0,4270.0,4.836281906951478,0.0,1,1,-1,0,Low Value
Graduation,Married,39922.0,1.0,0.0,2013-02-14,30.0,29.0,12.0,59.0,19.0,1.0,36.0,2.0,3.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,42.0,156.0,2.0,4703.0,5.056245805348308,0.0,1,0,0,0,Low Value
Graduation,Together,33402.0,1.0,1.0,2013-07-18,60.0,26.0,2.0,19.0,10.0,5.0,8.0,3.0,2.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,73.0,70.0,3.0,4549.0,4.2626798770413155,0.0,1,0,-1,0,Low Value
Master,Married,36408.0,1.0,1.0,2013-09-21,11.0,9.0,1.0,4.0,3.0,2.0,3.0,1.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,76.0,22.0,3.0,4484.0,3.1354942159291497,0.0,1,0,-1,0,Low Value
Graduation,Together,21645.0,1.0,0.0,2012-09-03,75.0,14.0,0.0,23.0,4.0,5.0,19.0,3.0,3.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1,46.0,65.0,2.0,4867.0,4.189654742026425,0.0,1,0,1,0,Low Value
Master,Widow,78427.0,0.0,0.0,2012-10-24,36.0,972.0,19.0,595.0,180.0,26.0,138.0,3.0,3.0,7.0,10.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,1,77.0,1930.0,1.0,4816.0,7.565793282428515,1.0,0,1,-1,1,High Value
Graduation,Together,82657.0,0.0,0.0,2013-09-27,71.0,966.0,168.0,672.0,246.0,105.0,126.0,1.0,7.0,5.0,10.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,11.0,0,79.0,2283.0,1.0,4478.0,7.7336835707759,2.0,0,1,-1,1,High Value
Graduation,Married,51876.0,0.0,0.0,2013-10-15,88.0,99.0,27.0,102.0,28.0,48.0,6.0,1.0,2.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,67.0,310.0,1.0,4460.0,5.739792912179234,0.0,0,1,-1,1,High Value
2n Cycle,Married,78041.0,0.0,0.0,2012-12-16,93.0,482.0,35.0,553.0,72.0,160.0,17.0,1.0,4.0,4.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,54.0,1319.0,1.0,4763.0,7.1853870155804165,0.0,0,1,-1,1,High Value
Graduation,Married,52852.0,0.0,1.0,2012-12-01,93.0,714.0,8.0,99.0,11.0,0.0,47.0,4.0,10.0,7.0,5.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,68.0,879.0,2.0,4778.0,6.779921907472252,1.0,0,1,-1,1,High Value
PhD,Together,70038.0,0.0,0.0,2013-10-25,54.0,587.0,54.0,348.0,71.0,54.0,130.0,1.0,4.0,4.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,43.0,1244.0,1.0,4450.0,7.126890808898808,0.0,0,1,-1,1,High Value
2n Cycle,Together,69401.0,0.0,1.0,2014-03-23,41.0,399.0,27.0,159.0,58.0,8.0,39.0,4.0,4.0,4.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,52.0,690.0,2.0,4301.0,6.53813982376767,0.0,0,1,-1,1,High Value
Graduation,Together,46053.0,1.0,0.0,2013-02-17,46.0,56.0,10.0,92.0,19.0,7.0,25.0,3.0,3.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,53.0,209.0,2.0,4700.0,5.3471075307174685,0.0,1,0,-1,0,Low Value
Graduation,Married,77343.0,0.0,0.0,2014-06-09,28.0,227.0,151.0,573.0,98.0,54.0,31.0,1.0,3.0,4.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,60.0,1134.0,1.0,4223.0,7.034387929915503,0.0,0,1,-1,1,High Value
Graduation,Single,73892.0,0.0,0.0,2013-11-13,40.0,703.0,102.0,601.0,0.0,58.0,43.0,1.0,3.0,11.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1,72.0,1507.0,1.0,4431.0,7.318539548567902,0.0,0,1,-1,1,High Value
PhD,Single,40304.0,1.0,0.0,2013-09-30,82.0,37.0,0.0,17.0,0.0,0.0,3.0,1.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,58.0,57.0,2.0,4475.0,4.060443010546419,0.0,1,0,-1,0,Low Value
PhD,Together,32727.0,0.0,0.0,2012-08-28,38.0,167.0,13.0,180.0,86.0,13.0,70.0,2.0,7.0,3.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,60.0,529.0,1.0,4873.0,6.272877006546167,0.0,1,1,-1,1,Low Value
Graduation,Together,68695.0,0.0,0.0,2014-06-25,3.0,458.0,81.0,356.0,106.0,50.0,40.0,1.0,4.0,4.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,56.0,1091.0,1.0,4207.0,6.9957661563048505,0.0,0,1,-1,1,High Value
Graduation,Divorced,43300.0,0.0,1.0,2012-10-13,87.0,91.0,3.0,52.0,2.0,1.0,31.0,3.0,4.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1,54.0,180.0,2.0,4827.0,5.198497031265826,0.0,1,1,-1,0,Low Value
Graduation,Together,26290.0,1.0,1.0,2013-01-12,49.0,15.0,8.0,16.0,11.0,5.0,22.0,4.0,2.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,53.0,77.0,3.0,4736.0,4.356708826689592,0.0,1,0,-1,0,Low Value
Graduation,Single,93790.0,0.0,0.0,2014-02-12,16.0,1302.0,68.0,731.0,89.0,114.0,45.0,0.0,6.0,7.0,12.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,11.0,1,55.0,2349.0,1.0,4340.0,7.762170607138205,3.0,0,1,-1,1,High Value
PhD,Married,38410.0,0.0,0.0,2012-09-14,65.0,153.0,64.0,123.0,116.0,64.0,14.0,2.0,5.0,2.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1,51.0,534.0,1.0,4856.0,6.282266746896006,0.0,0,1,-1,1,High Value
Master,Widow,64866.0,0.0,1.0,2014-01-26,9.0,508.0,5.0,21.0,7.0,5.0,10.0,4.0,7.0,3.0,7.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,0,75.0,556.0,2.0,4357.0,6.322565239927284,1.0,0,1,-1,0,High Value
Graduation,Together,57957.0,0.0,1.0,2013-08-19,24.0,290.0,59.0,177.0,77.0,5.0,29.0,7.0,4.0,6.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,11.0,0,66.0,637.0,2.0,4517.0,6.45833828334479,0.0,0,1,-1,1,High Value
PhD,Together,46015.0,1.0,1.0,2014-04-13,25.0,38.0,0.0,2.0,0.0,0.0,6.0,1.0,1.0,0.0,3.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,11.0,0,70.0,46.0,3.0,4280.0,3.8501476017100584,2.0,1,0,-1,0,Low Value
Graduation,Together,16531.0,1.0,0.0,2014-06-18,43.0,2.0,13.0,6.0,7.0,5.0,11.0,3.0,3.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,47.0,44.0,2.0,4214.0,3.8066624897703196,0.0,1,0,1,0,Low Value
Master,Married,28072.0,1.0,0.0,2013-07-08,10.0,30.0,0.0,10.0,2.0,0.0,5.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,39.0,47.0,2.0,4559.0,3.871201010907891,0.0,1,0,-1,0,Low Value
Master,Divorced,49476.0,0.0,1.0,2013-06-20,29.0,386.0,23.0,95.0,54.0,41.0,196.0,4.0,2.0,11.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,62.0,795.0,2.0,4577.0,6.679599185844383,0.0,0,1,-1,1,High Value
